"rank","eff","conf","color"
456,47.05,"DEGIMA Cluster, Intel i5, ATI Radeon GPU, Infiniband QDR","#8FBC8F"
457,430,"Sun Blade x6048, Xeon X5560 2.8 Ghz, Infiniband QDR","#556B2F"
458,480.24,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet","#FF7F50"
459,633.2,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.26 Ghz, GigE","#FF7F50"
460,347.62,"xSeries x3650 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet","#FF7F50"
461,360.42,"BladeCenter HS22 Cluster, Xeon E5540 4C 2.53 GHz, Gigabit Ethernet","#FF7F50"
462,360.42,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.53 GHz, GigEthernet","#FF7F50"
463,156.71,"Power 775, POWER7 8C 3.836GHz, Custom","#FF7F50"
464,318.2,"BladeCenter HS22 Cluster (WM), Xeon X5670 6C 2.93 GHz, Gigabit Ethernet","#FF7F50"
466,435.75,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.26 GHz, GigE","#FF7F50"
467,435.75,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.26 GHz, GigE","#FF7F50"
468,323.84,"xSeries x3850M2 Cluster Xeon QC GT 2.53 GHz, GigEthernet","#FF7F50"
469,301.66,"BladeCenter HS22 Cluster, WM Xeon 6-core 2.66Ghz, GigE","#FF7F50"
473,365.66,"BladeCenter HS22 Cluster, Xeon QC GT 2.66 GHz, GigEthernet","#FF7F50"
474,365.66,"BladeCenter HS22 Cluster, Xeon QC GT 2.66 GHz, GigEthernet","#FF7F50"
475,365.66,"BladeCenter HS22 Cluster, Xeon QC GT 2.66 GHz, GigEthernet","#FF7F50"
477,67.3,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#FF7F50"
478,375.36,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet","#FF7F50"
479,298,"xSeries x3650 Cluster Xeon QC GT 2.66 GHz, Infiniband","#FF7F50"
480,349.3,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.53 GHz, GigEthernet","#FF7F50"
481,349.3,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.53 GHz, GigEthernet","#FF7F50"
482,309.1,"BladeCenter HS22 Cluster (WM), Xeon X5670 6C 2.93 GHz, Gigabit Ethernet","#FF7F50"
483,175.67,"BladeCenter HS22 Cluster, WM Xeon 6-core 2.66Ghz, Infiniband","#FF7F50"
484,175.67,"BladeCenter HS22 Cluster, WM Xeon 6-core 2.66Ghz, Infiniband","#FF7F50"
486,351.06,"xSeries x3650M3 Cluster, Xeon X5670 6C 2.93 GHz, Gigabit Ethernet","#FF7F50"
487,351.06,"xSeries x3650M3 Cluster, Xeon X5670 6C 2.93 GHz, Gigabit Ethernet","#FF7F50"
488,351.06,"xSeries x3650M3 Cluster, Xeon X5670 6C 2.93 GHz, Gigabit Ethernet","#FF7F50"
489,351.06,"xSeries x3650M3 Cluster, Xeon X5670 6C 2.93 GHz, Gigabit Ethernet","#FF7F50"
490,351.06,"xSeries x3650M3 Cluster, Xeon X5670 6C 2.93 GHz, Gigabit Ethernet","#FF7F50"
491,351.06,"xSeries x3650M3 Cluster, Xeon X5670 6C 2.93 GHz, Gigabit Ethernet","#FF7F50"
499,74.75,"BladeCenter HS23 Cluster, Xeon E5-2650 8C 2.000GHz, Infiniband QDR","#FF7F50"
